row_number,search_record,match_number,audit_status,match_level,match_code,match_key,match_score,name_score,entity_id,entity_name,data_sources,matched_values
116,"{'DATA_SOURCE': 'CUSTOMERS', 'RECORD_ID': '2210', 'RECORD_TYPE': 'PERSON', 'PRIMARY_NAME_ORG': '', 'SECONDARY_NAME_ORG': '', 'PRIMARY_NAME_FULL': '', 'NATIVE_NAME_FULL': '', 'PRIMARY_NAME_LAST': 'Nice', 'PRIMARY_NAME_FIRST': 'Nelson', 'PRIMARY_NAME_MIDDLE': '', 'GENDER': '', 'DATE_OF_BIRTH': '', 'PASSPORT_NUMBER': '', 'PASSPORT_COUNTRY': '', 'DRIVERS_LICENSE_NUMBER': '', 'DRIVERS_LICENSE_STATE': '', 'SSN_NUMBER': '', 'NATIONAL_ID_NUMBER': '', 'NATIONAL_ID_COUNTRY': '', 'ADDR_TYPE': '', 'ADDR_FULL': '', 'ADDR_LINE1': '319 Cody Road', 'ADDR_CITY': 'Elmwood Park', 'ADDR_STATE': 'CA', 'ADDR_POSTAL_CODE': '95865', 'ADDR_COUNTRY': '', 'PHONE_TYPE': '', 'PHONE_NUMBER': '', 'EMAIL_ADDRESS': 'info@ca-state.gov', 'DATE': '', 'STATUS': '', 'CATEGORY': '', 'AMOUNT': '', 'ROW_ID': 116}",10,n/a,3,POSSIBLY_RELATED,EMAIL,230.0,22,118,Penny Pemberton,CUSTOMERS: 2212,NAME(Nelson Nice | Penny Pemberton | GNR_FN=22 | GNR_SN=28 | GNR_GN=38) | ADDRESS(319 Cody Road Elmwood Park CA 95865 | 1824 AspenOak Way Elmwood Park CA 95823 | FULL_SCORE=30) | EMAIL(info@ca-state.gov | info@ca-state.gov | FULL_SCORE=100) | RECORD_TYPE(PERSON | PERSON | FULL_SCORE=100)
114,"{'DATA_SOURCE': 'CUSTOMERS', 'RECORD_ID': '2208', 'RECORD_TYPE': 'PERSON', 'PRIMARY_NAME_ORG': '', 'SECONDARY_NAME_ORG': '', 'PRIMARY_NAME_FULL': '', 'NATIVE_NAME_FULL': '', 'PRIMARY_NAME_LAST': 'Leonard', 'PRIMARY_NAME_FIRST': 'Leslie', 'PRIMARY_NAME_MIDDLE': '', 'GENDER': '', 'DATE_OF_BIRTH': '', 'PASSPORT_NUMBER': '', 'PASSPORT_COUNTRY': '', 'DRIVERS_LICENSE_NUMBER': '', 'DRIVERS_LICENSE_STATE': '', 'SSN_NUMBER': '', 'NATIONAL_ID_NUMBER': '', 'NATIONAL_ID_COUNTRY': '', 'ADDR_TYPE': '', 'ADDR_FULL': '', 'ADDR_LINE1': '4362 Belmont Lane', 'ADDR_CITY': 'Elmwood Park', 'ADDR_STATE': 'CA', 'ADDR_POSTAL_CODE': '95865', 'ADDR_COUNTRY': '', 'PHONE_TYPE': '', 'PHONE_NUMBER': '', 'EMAIL_ADDRESS': 'info@ca-state.gov', 'DATE': '', 'STATUS': '', 'CATEGORY': '', 'AMOUNT': '', 'ROW_ID': 114}",1,n/a,3,POSSIBLY_RELATED,ADDRESS+EMAIL,300.0,34,108,Jorge Barge,CUSTOMERS: 2202,NAME(Leslie Leonard | Jorge Barge | GNR_FN=34 | GNR_SN=7 | GNR_GN=31) | ADDRESS(4362 Belmont Lane Elmwood Park CA 95865 | 4362 Belmont Lane Elmwood Park CA 95865 | FULL_SCORE=100) | EMAIL(info@ca-state.gov | info@ca-state.gov | FULL_SCORE=100) | RECORD_TYPE(PERSON | PERSON | FULL_SCORE=100)
114,"{'DATA_SOURCE': 'CUSTOMERS', 'RECORD_ID': '2208', 'RECORD_TYPE': 'PERSON', 'PRIMARY_NAME_ORG': '', 'SECONDARY_NAME_ORG': '', 'PRIMARY_NAME_FULL': '', 'NATIVE_NAME_FULL': '', 'PRIMARY_NAME_LAST': 'Leonard', 'PRIMARY_NAME_FIRST': 'Leslie', 'PRIMARY_NAME_MIDDLE': '', 'GENDER': '', 'DATE_OF_BIRTH': '', 'PASSPORT_NUMBER': '', 'PASSPORT_COUNTRY': '', 'DRIVERS_LICENSE_NUMBER': '', 'DRIVERS_LICENSE_STATE': '', 'SSN_NUMBER': '', 'NATIONAL_ID_NUMBER': '', 'NATIONAL_ID_COUNTRY': '', 'ADDR_TYPE': '', 'ADDR_FULL': '', 'ADDR_LINE1': '4362 Belmont Lane', 'ADDR_CITY': 'Elmwood Park', 'ADDR_STATE': 'CA', 'ADDR_POSTAL_CODE': '95865', 'ADDR_COUNTRY': '', 'PHONE_TYPE': '', 'PHONE_NUMBER': '', 'EMAIL_ADDRESS': 'info@ca-state.gov', 'DATE': '', 'STATUS': '', 'CATEGORY': '', 'AMOUNT': '', 'ROW_ID': 114}",2,n/a,1,RESOLVED,NAME+ADDRESS+EMAIL,300.0,100,114,Leslie Leonard,CUSTOMERS: 2208,NAME(Leslie Leonard | Leslie Leonard | GNR_FN=100 | GNR_SN=100 | GNR_GN=100) | ADDRESS(4362 Belmont Lane Elmwood Park CA 95865 | 4362 Belmont Lane Elmwood Park CA 95865 | FULL_SCORE=100) | EMAIL(info@ca-state.gov | info@ca-state.gov | FULL_SCORE=100) | RECORD_TYPE(PERSON | PERSON | FULL_SCORE=100)
114,"{'DATA_SOURCE': 'CUSTOMERS', 'RECORD_ID': '2208', 'RECORD_TYPE': 'PERSON', 'PRIMARY_NAME_ORG': '', 'SECONDARY_NAME_ORG': '', 'PRIMARY_NAME_FULL': '', 'NATIVE_NAME_FULL': '', 'PRIMARY_NAME_LAST': 'Leonard', 'PRIMARY_NAME_FIRST': 'Leslie', 'PRIMARY_NAME_MIDDLE': '', 'GENDER': '', 'DATE_OF_BIRTH': '', 'PASSPORT_NUMBER': '', 'PASSPORT_COUNTRY': '', 'DRIVERS_LICENSE_NUMBER': '', 'DRIVERS_LICENSE_STATE': '', 'SSN_NUMBER': '', 'NATIONAL_ID_NUMBER': '', 'NATIONAL_ID_COUNTRY': '', 'ADDR_TYPE': '', 'ADDR_FULL': '', 'ADDR_LINE1': '4362 Belmont Lane', 'ADDR_CITY': 'Elmwood Park', 'ADDR_STATE': 'CA', 'ADDR_POSTAL_CODE': '95865', 'ADDR_COUNTRY': '', 'PHONE_TYPE': '', 'PHONE_NUMBER': '', 'EMAIL_ADDRESS': 'info@ca-state.gov', 'DATE': '', 'STATUS': '', 'CATEGORY': '', 'AMOUNT': '', 'ROW_ID': 114}",3,n/a,3,POSSIBLY_RELATED,EMAIL,243.0,34,111,Inez Inverness,CUSTOMERS: 2205,NAME(Leslie Leonard | Inez Inverness | GNR_FN=34 | GNR_SN=35 | GNR_GN=0) | ADDRESS(4362 Belmont Lane Elmwood Park CA 95865 | 2516 BentTree Ln Sacramento CA 95823 | FULL_SCORE=43) | EMAIL(info@ca-state.gov | info@ca-state.gov | FULL_SCORE=100) | RECORD_TYPE(PERSON | PERSON | FULL_SCORE=100)
114,"{'DATA_SOURCE': 'CUSTOMERS', 'RECORD_ID': '2208', 'RECORD_TYPE': 'PERSON', 'PRIMARY_NAME_ORG': '', 'SECONDARY_NAME_ORG': '', 'PRIMARY_NAME_FULL': '', 'NATIVE_NAME_FULL': '', 'PRIMARY_NAME_LAST': 'Leonard', 'PRIMARY_NAME_FIRST': 'Leslie', 'PRIMARY_NAME_MIDDLE': '', 'GENDER': '', 'DATE_OF_BIRTH': '', 'PASSPORT_NUMBER': '', 'PASSPORT_COUNTRY': '', 'DRIVERS_LICENSE_NUMBER': '', 'DRIVERS_LICENSE_STATE': '', 'SSN_NUMBER': '', 'NATIONAL_ID_NUMBER': '', 'NATIONAL_ID_COUNTRY': '', 'ADDR_TYPE': '', 'ADDR_FULL': '', 'ADDR_LINE1': '4362 Belmont Lane', 'ADDR_CITY': 'Elmwood Park', 'ADDR_STATE': 'CA', 'ADDR_POSTAL_CODE': '95865', 'ADDR_COUNTRY': '', 'PHONE_TYPE': '', 'PHONE_NUMBER': '', 'EMAIL_ADDRESS': 'info@ca-state.gov', 'DATE': '', 'STATUS': '', 'CATEGORY': '', 'AMOUNT': '', 'ROW_ID': 114}",4,n/a,3,POSSIBLY_RELATED,EMAIL,233.0,23,107,Jorg Swarm,CUSTOMERS: 2201,NAME(Leslie Leonard | Jorg Swarm | GNR_FN=23 | GNR_SN=46 | GNR_GN=0) | ADDRESS(4362 Belmont Lane Elmwood Park CA 95865 | 127 14th Ave Elmwood Park CA 95865 | FULL_SCORE=33) | EMAIL(info@ca-state.gov | info@ca-state.gov | FULL_SCORE=100) | RECORD_TYPE(PERSON | PERSON | FULL_SCORE=100)
114,"{'DATA_SOURCE': 'CUSTOMERS', 'RECORD_ID': '2208', 'RECORD_TYPE': 'PERSON', 'PRIMARY_NAME_ORG': '', 'SECONDARY_NAME_ORG': '', 'PRIMARY_NAME_FULL': '', 'NATIVE_NAME_FULL': '', 'PRIMARY_NAME_LAST': 'Leonard', 'PRIMARY_NAME_FIRST': 'Leslie', 'PRIMARY_NAME_MIDDLE': '', 'GENDER': '', 'DATE_OF_BIRTH': '', 'PASSPORT_NUMBER': '', 'PASSPORT_COUNTRY': '', 'DRIVERS_LICENSE_NUMBER': '', 'DRIVERS_LICENSE_STATE': '', 'SSN_NUMBER': '', 'NATIONAL_ID_NUMBER': '', 'NATIONAL_ID_COUNTRY': '', 'ADDR_TYPE': '', 'ADDR_FULL': '', 'ADDR_LINE1': '4362 Belmont Lane', 'ADDR_CITY': 'Elmwood Park', 'ADDR_STATE': 'CA', 'ADDR_POSTAL_CODE': '95865', 'ADDR_COUNTRY': '', 'PHONE_TYPE': '', 'PHONE_NUMBER': '', 'EMAIL_ADDRESS': 'info@ca-state.gov', 'DATE': '', 'STATUS': '', 'CATEGORY': '', 'AMOUNT': '', 'ROW_ID': 114}",5,n/a,3,POSSIBLY_RELATED,EMAIL,233.0,23,112,Julia Jackson,CUSTOMERS: 2206,NAME(Leslie Leonard | Julia Jackson | GNR_FN=23 | GNR_SN=0 | GNR_GN=46) | ADDRESS(4362 Belmont Lane Elmwood Park CA 95865 | 319 Cody Road Elmwood Park CA 95865 | FULL_SCORE=33) | EMAIL(info@ca-state.gov | info@ca-state.gov | FULL_SCORE=100) | RECORD_TYPE(PERSON | PERSON | FULL_SCORE=100)
114,"{'DATA_SOURCE': 'CUSTOMERS', 'RECORD_ID': '2208', 'RECORD_TYPE': 'PERSON', 'PRIMARY_NAME_ORG': '', 'SECONDARY_NAME_ORG': '', 'PRIMARY_NAME_FULL': '', 'NATIVE_NAME_FULL': '', 'PRIMARY_NAME_LAST': 'Leonard', 'PRIMARY_NAME_FIRST': 'Leslie', 'PRIMARY_NAME_MIDDLE': '', 'GENDER': '', 'DATE_OF_BIRTH': '', 'PASSPORT_NUMBER': '', 'PASSPORT_COUNTRY': '', 'DRIVERS_LICENSE_NUMBER': '', 'DRIVERS_LICENSE_STATE': '', 'SSN_NUMBER': '', 'NATIONAL_ID_NUMBER': '', 'NATIONAL_ID_COUNTRY': '', 'ADDR_TYPE': '', 'ADDR_FULL': '', 'ADDR_LINE1': '4362 Belmont Lane', 'ADDR_CITY': 'Elmwood Park', 'ADDR_STATE': 'CA', 'ADDR_POSTAL_CODE': '95865', 'ADDR_COUNTRY': '', 'PHONE_TYPE': '', 'PHONE_NUMBER': '', 'EMAIL_ADDRESS': 'info@ca-state.gov', 'DATE': '', 'STATUS': '', 'CATEGORY': '', 'AMOUNT': '', 'ROW_ID': 114}",6,n/a,3,POSSIBLY_RELATED,EMAIL,233.0,47,113,Candace Kellar,CUSTOMERS: (2),NAME(Leslie Leonard | Kandace Kellar | GNR_FN=47 | GNR_SN=55 | GNR_GN=29) | ADDRESS(4362 Belmont Lane Elmwood Park CA 95865 | 1824 AspenOak Way Elmwood Park CA 95865 | FULL_SCORE=33) | EMAIL(info@ca-state.gov | info@ca-state.gov | FULL_SCORE=100) | RECORD_TYPE(PERSON | PERSON | FULL_SCORE=100)
114,"{'DATA_SOURCE': 'CUSTOMERS', 'RECORD_ID': '2208', 'RECORD_TYPE': 'PERSON', 'PRIMARY_NAME_ORG': '', 'SECONDARY_NAME_ORG': '', 'PRIMARY_NAME_FULL': '', 'NATIVE_NAME_FULL': '', 'PRIMARY_NAME_LAST': 'Leonard', 'PRIMARY_NAME_FIRST': 'Leslie', 'PRIMARY_NAME_MIDDLE': '', 'GENDER': '', 'DATE_OF_BIRTH': '', 'PASSPORT_NUMBER': '', 'PASSPORT_COUNTRY': '', 'DRIVERS_LICENSE_NUMBER': '', 'DRIVERS_LICENSE_STATE': '', 'SSN_NUMBER': '', 'NATIONAL_ID_NUMBER': '', 'NATIONAL_ID_COUNTRY': '', 'ADDR_TYPE': '', 'ADDR_FULL': '', 'ADDR_LINE1': '4362 Belmont Lane', 'ADDR_CITY': 'Elmwood Park', 'ADDR_STATE': 'CA', 'ADDR_POSTAL_CODE': '95865', 'ADDR_COUNTRY': '', 'PHONE_TYPE': '', 'PHONE_NUMBER': '', 'EMAIL_ADDRESS': 'info@ca-state.gov', 'DATE': '', 'STATUS': '', 'CATEGORY': '', 'AMOUNT': '', 'ROW_ID': 114}",7,n/a,3,POSSIBLY_RELATED,EMAIL,233.0,46,116,Nelson Nice,CUSTOMERS: 2210,NAME(Leslie Leonard | Nelson Nice | GNR_FN=46 | GNR_SN=47 | GNR_GN=44) | ADDRESS(4362 Belmont Lane Elmwood Park CA 95865 | 319 Cody Road Elmwood Park CA 95865 | FULL_SCORE=33) | EMAIL(info@ca-state.gov | info@ca-state.gov | FULL_SCORE=100) | RECORD_TYPE(PERSON | PERSON | FULL_SCORE=100)
114,"{'DATA_SOURCE': 'CUSTOMERS', 'RECORD_ID': '2208', 'RECORD_TYPE': 'PERSON', 'PRIMARY_NAME_ORG': '', 'SECONDARY_NAME_ORG': '', 'PRIMARY_NAME_FULL': '', 'NATIVE_NAME_FULL': '', 'PRIMARY_NAME_LAST': 'Leonard', 'PRIMARY_NAME_FIRST': 'Leslie', 'PRIMARY_NAME_MIDDLE': '', 'GENDER': '', 'DATE_OF_BIRTH': '', 'PASSPORT_NUMBER': '', 'PASSPORT_COUNTRY': '', 'DRIVERS_LICENSE_NUMBER': '', 'DRIVERS_LICENSE_STATE': '', 'SSN_NUMBER': '', 'NATIONAL_ID_NUMBER': '', 'NATIONAL_ID_COUNTRY': '', 'ADDR_TYPE': '', 'ADDR_FULL': '', 'ADDR_LINE1': '4362 Belmont Lane', 'ADDR_CITY': 'Elmwood Park', 'ADDR_STATE': 'CA', 'ADDR_POSTAL_CODE': '95865', 'ADDR_COUNTRY': '', 'PHONE_TYPE': '', 'PHONE_NUMBER': '', 'EMAIL_ADDRESS': 'info@ca-state.gov', 'DATE': '', 'STATUS': '', 'CATEGORY': '', 'AMOUNT': '', 'ROW_ID': 114}",8,n/a,3,POSSIBLY_RELATED,EMAIL,233.0,35,117,Otto Otter,CUSTOMERS: 2211,NAME(Leslie Leonard | Otto Otter | GNR_FN=35 | GNR_SN=39 | GNR_GN=32) | ADDRESS(4362 Belmont Lane Elmwood Park CA 95865 | 1824 AspenOak Way Elmwood Park CA 95865 | FULL_SCORE=33) | EMAIL(info@ca-state.gov | info@ca-state.gov | FULL_SCORE=100) | RECORD_TYPE(PERSON | PERSON | FULL_SCORE=100)
114,"{'DATA_SOURCE': 'CUSTOMERS', 'RECORD_ID': '2208', 'RECORD_TYPE': 'PERSON', 'PRIMARY_NAME_ORG': '', 'SECONDARY_NAME_ORG': '', 'PRIMARY_NAME_FULL': '', 'NATIVE_NAME_FULL': '', 'PRIMARY_NAME_LAST': 'Leonard', 'PRIMARY_NAME_FIRST': 'Leslie', 'PRIMARY_NAME_MIDDLE': '', 'GENDER': '', 'DATE_OF_BIRTH': '', 'PASSPORT_NUMBER': '', 'PASSPORT_COUNTRY': '', 'DRIVERS_LICENSE_NUMBER': '', 'DRIVERS_LICENSE_STATE': '', 'SSN_NUMBER': '', 'NATIONAL_ID_NUMBER': '', 'NATIONAL_ID_COUNTRY': '', 'ADDR_TYPE': '', 'ADDR_FULL': '', 'ADDR_LINE1': '4362 Belmont Lane', 'ADDR_CITY': 'Elmwood Park', 'ADDR_STATE': 'CA', 'ADDR_POSTAL_CODE': '95865', 'ADDR_COUNTRY': '', 'PHONE_TYPE': '', 'PHONE_NUMBER': '', 'EMAIL_ADDRESS': 'info@ca-state.gov', 'DATE': '', 'STATUS': '', 'CATEGORY': '', 'AMOUNT': '', 'ROW_ID': 114}",9,n/a,3,POSSIBLY_RELATED,EMAIL,232.0,51,110,Henry Howard,CUSTOMERS: 2204,NAME(Leslie Leonard | Henry Howard | GNR_FN=51 | GNR_SN=66 | GNR_GN=44) | ADDRESS(4362 Belmont Lane Elmwood Park CA 95865 | 538 Blanco St Sacramento CA 95823 | FULL_SCORE=32) | EMAIL(info@ca-state.gov | info@ca-state.gov | FULL_SCORE=100) | RECORD_TYPE(PERSON | PERSON | FULL_SCORE=100)
114,"{'DATA_SOURCE': 'CUSTOMERS', 'RECORD_ID': '2208', 'RECORD_TYPE': 'PERSON', 'PRIMARY_NAME_ORG': '', 'SECONDARY_NAME_ORG': '', 'PRIMARY_NAME_FULL': '', 'NATIVE_NAME_FULL': '', 'PRIMARY_NAME_LAST': 'Leonard', 'PRIMARY_NAME_FIRST': 'Leslie', 'PRIMARY_NAME_MIDDLE': '', 'GENDER': '', 'DATE_OF_BIRTH': '', 'PASSPORT_NUMBER': '', 'PASSPORT_COUNTRY': '', 'DRIVERS_LICENSE_NUMBER': '', 'DRIVERS_LICENSE_STATE': '', 'SSN_NUMBER': '', 'NATIONAL_ID_NUMBER': '', 'NATIONAL_ID_COUNTRY': '', 'ADDR_TYPE': '', 'ADDR_FULL': '', 'ADDR_LINE1': '4362 Belmont Lane', 'ADDR_CITY': 'Elmwood Park', 'ADDR_STATE': 'CA', 'ADDR_POSTAL_CODE': '95865', 'ADDR_COUNTRY': '', 'PHONE_TYPE': '', 'PHONE_NUMBER': '', 'EMAIL_ADDRESS': 'info@ca-state.gov', 'DATE': '', 'STATUS': '', 'CATEGORY': '', 'AMOUNT': '', 'ROW_ID': 114}",10,n/a,3,POSSIBLY_RELATED,EMAIL,230.0,39,118,Penny Pemberton,CUSTOMERS: 2212,NAME(Leslie Leonard | Penny Pemberton | GNR_FN=39 | GNR_SN=36 | GNR_GN=46) | ADDRESS(4362 Belmont Lane Elmwood Park CA 95865 | 1824 AspenOak Way Elmwood Park CA 95823 | FULL_SCORE=30) | EMAIL(info@ca-state.gov | info@ca-state.gov | FULL_SCORE=100) | RECORD_TYPE(PERSON | PERSON | FULL_SCORE=100)
110,"{'DATA_SOURCE': 'CUSTOMERS', 'RECORD_ID': '2204', 'RECORD_TYPE': 'PERSON', 'PRIMARY_NAME_ORG': '', 'SECONDARY_NAME_ORG': '', 'PRIMARY_NAME_FULL': '', 'NATIVE_NAME_FULL': '', 'PRIMARY_NAME_LAST': 'Howard', 'PRIMARY_NAME_FIRST': 'Henry', 'PRIMARY_NAME_MIDDLE': '', 'GENDER': '', 'DATE_OF_BIRTH': '', 'PASSPORT_NUMBER': '', 'PASSPORT_COUNTRY': '', 'DRIVERS_LICENSE_NUMBER': '', 'DRIVERS_LICENSE_STATE': '', 'SSN_NUMBER': '', 'NATIONAL_ID_NUMBER': '', 'NATIONAL_ID_COUNTRY': '', 'ADDR_TYPE': '', 'ADDR_FULL': '', 'ADDR_LINE1': '538 Blanco St', 'ADDR_CITY': 'Sacramento', 'ADDR_STATE': 'CA', 'ADDR_POSTAL_CODE': '95823', 'ADDR_COUNTRY': '', 'PHONE_TYPE': '', 'PHONE_NUMBER': '', 'EMAIL_ADDRESS': 'info@ca-state.gov', 'DATE': '', 'STATUS': '', 'CATEGORY': '', 'AMOUNT': '', 'ROW_ID': 110}",1,n/a,1,RESOLVED,NAME+ADDRESS+EMAIL,300.0,100,110,Henry Howard,CUSTOMERS: 2204,NAME(Henry Howard | Henry Howard | GNR_FN=100 | GNR_SN=100 | GNR_GN=100) | ADDRESS(538 Blanco St Sacramento CA 95823 | 538 Blanco St Sacramento CA 95823 | FULL_SCORE=100) | EMAIL(info@ca-state.gov | info@ca-state.gov | FULL_SCORE=100) | RECORD_TYPE(PERSON | PERSON | FULL_SCORE=100)
110,"{'DATA_SOURCE': 'CUSTOMERS', 'RECORD_ID': '2204', 'RECORD_TYPE': 'PERSON', 'PRIMARY_NAME_ORG': '', 'SECONDARY_NAME_ORG': '', 'PRIMARY_NAME_FULL': '', 'NATIVE_NAME_FULL': '', 'PRIMARY_NAME_LAST': 'Howard', 'PRIMARY_NAME_FIRST': 'Henry', 'PRIMARY_NAME_MIDDLE': '', 'GENDER': '', 'DATE_OF_BIRTH': '', 'PASSPORT_NUMBER': '', 'PASSPORT_COUNTRY': '', 'DRIVERS_LICENSE_NUMBER': '', 'DRIVERS_LICENSE_STATE': '', 'SSN_NUMBER': '', 'NATIONAL_ID_NUMBER': '', 'NATIONAL_ID_COUNTRY': '', 'ADDR_TYPE': '', 'ADDR_FULL': '', 'ADDR_LINE1': '538 Blanco St', 'ADDR_CITY': 'Sacramento', 'ADDR_STATE': 'CA', 'ADDR_POSTAL_CODE': '95823', 'ADDR_COUNTRY': '', 'PHONE_TYPE': '', 'PHONE_NUMBER': '', 'EMAIL_ADDRESS': 'info@ca-state.gov', 'DATE': '', 'STATUS': '', 'CATEGORY': '', 'AMOUNT': '', 'ROW_ID': 110}",2,n/a,3,POSSIBLY_RELATED,EMAIL,233.0,18,104,Jim Muir,CUSTOMERS: 2191,NAME(Henry Howard | Jim Muir | GNR_FN=18 | GNR_SN=32 | GNR_GN=33) | ADDRESS(538 Blanco St Sacramento CA 95823 | 12396 Austin Rd Sacramento CA 95823 | FULL_SCORE=33) | EMAIL(info@ca-state.gov | info@ca-state.gov | FULL_SCORE=100) | RECORD_TYPE(PERSON | PERSON | FULL_SCORE=100)
110,"{'DATA_SOURCE': 'CUSTOMERS', 'RECORD_ID': '2204', 'RECORD_TYPE': 'PERSON', 'PRIMARY_NAME_ORG': '', 'SECONDARY_NAME_ORG': '', 'PRIMARY_NAME_FULL': '', 'NATIVE_NAME_FULL': '', 'PRIMARY_NAME_LAST': 'Howard', 'PRIMARY_NAME_FIRST': 'Henry', 'PRIMARY_NAME_MIDDLE': '', 'GENDER': '', 'DATE_OF_BIRTH': '', 'PASSPORT_NUMBER': '', 'PASSPORT_COUNTRY': '', 'DRIVERS_LICENSE_NUMBER': '', 'DRIVERS_LICENSE_STATE': '', 'SSN_NUMBER': '', 'NATIONAL_ID_NUMBER': '', 'NATIONAL_ID_COUNTRY': '', 'ADDR_TYPE': '', 'ADDR_FULL': '', 'ADDR_LINE1': '538 Blanco St', 'ADDR_CITY': 'Sacramento', 'ADDR_STATE': 'CA', 'ADDR_POSTAL_CODE': '95823', 'ADDR_COUNTRY': '', 'PHONE_TYPE': '', 'PHONE_NUMBER': '', 'EMAIL_ADDRESS': 'info@ca-state.gov', 'DATE': '', 'STATUS': '', 'CATEGORY': '', 'AMOUNT': '', 'ROW_ID': 110}",3,n/a,3,POSSIBLY_RELATED,EMAIL,233.0,33,105,Jane Muir,CUSTOMERS: (2),NAME(Henry Howard | Jane Muir | GNR_FN=33 | GNR_SN=32 | GNR_GN=33) | ADDRESS(538 Blanco St Sacramento CA 95823 | 12396 Austin Rd Sacramento CA 95823 | FULL_SCORE=33) | EMAIL(info@ca-state.gov | info@ca-state.gov | FULL_SCORE=100) | RECORD_TYPE(PERSON | PERSON | FULL_SCORE=100)
110,"{'DATA_SOURCE': 'CUSTOMERS', 'RECORD_ID': '2204', 'RECORD_TYPE': 'PERSON', 'PRIMARY_NAME_ORG': '', 'SECONDARY_NAME_ORG': '', 'PRIMARY_NAME_FULL': '', 'NATIVE_NAME_FULL': '', 'PRIMARY_NAME_LAST': 'Howard', 'PRIMARY_NAME_FIRST': 'Henry', 'PRIMARY_NAME_MIDDLE': '', 'GENDER': '', 'DATE_OF_BIRTH': '', 'PASSPORT_NUMBER': '', 'PASSPORT_COUNTRY': '', 'DRIVERS_LICENSE_NUMBER': '', 'DRIVERS_LICENSE_STATE': '', 'SSN_NUMBER': '', 'NATIONAL_ID_NUMBER': '', 'NATIONAL_ID_COUNTRY': '', 'ADDR_TYPE': '', 'ADDR_FULL': '', 'ADDR_LINE1': '538 Blanco St', 'ADDR_CITY': 'Sacramento', 'ADDR_STATE': 'CA', 'ADDR_POSTAL_CODE': '95823', 'ADDR_COUNTRY': '', 'PHONE_TYPE': '', 'PHONE_NUMBER': '', 'EMAIL_ADDRESS': 'info@ca-state.gov', 'DATE': '', 'STATUS': '', 'CATEGORY': '', 'AMOUNT': '', 'ROW_ID': 110}",4,n/a,3,POSSIBLY_RELATED,EMAIL,233.0,22,109,Gaston Gray,CUSTOMERS: 2203,NAME(Henry Howard | Gaston Gray | GNR_FN=22 | GNR_SN=32 | GNR_GN=0) | ADDRESS(538 Blanco St Sacramento CA 95823 | 1376 BlueBell Road Sacramento CA 95823 | FULL_SCORE=33) | EMAIL(info@ca-state.gov | info@ca-state.gov | FULL_SCORE=100) | RECORD_TYPE(PERSON | PERSON | FULL_SCORE=100)
110,"{'DATA_SOURCE': 'CUSTOMERS', 'RECORD_ID': '2204', 'RECORD_TYPE': 'PERSON', 'PRIMARY_NAME_ORG': '', 'SECONDARY_NAME_ORG': '', 'PRIMARY_NAME_FULL': '', 'NATIVE_NAME_FULL': '', 'PRIMARY_NAME_LAST': 'Howard', 'PRIMARY_NAME_FIRST': 'Henry', 'PRIMARY_NAME_MIDDLE': '', 'GENDER': '', 'DATE_OF_BIRTH': '', 'PASSPORT_NUMBER': '', 'PASSPORT_COUNTRY': '', 'DRIVERS_LICENSE_NUMBER': '', 'DRIVERS_LICENSE_STATE': '', 'SSN_NUMBER': '', 'NATIONAL_ID_NUMBER': '', 'NATIONAL_ID_COUNTRY': '', 'ADDR_TYPE': '', 'ADDR_FULL': '', 'ADDR_LINE1': '538 Blanco St', 'ADDR_CITY': 'Sacramento', 'ADDR_STATE': 'CA', 'ADDR_POSTAL_CODE': '95823', 'ADDR_COUNTRY': '', 'PHONE_TYPE': '', 'PHONE_NUMBER': '', 'EMAIL_ADDRESS': 'info@ca-state.gov', 'DATE': '', 'STATUS': '', 'CATEGORY': '', 'AMOUNT': '', 'ROW_ID': 110}",5,n/a,3,POSSIBLY_RELATED,EMAIL,233.0,45,111,Inez Inverness,CUSTOMERS: 2205,NAME(Henry Howard | Inez Inverness | GNR_FN=45 | GNR_SN=27 | GNR_GN=33) | ADDRESS(538 Blanco St Sacramento CA 95823 | 2516 BentTree Ln Sacramento CA 95823 | FULL_SCORE=33) | EMAIL(info@ca-state.gov | info@ca-state.gov | FULL_SCORE=100) | RECORD_TYPE(PERSON | PERSON | FULL_SCORE=100)
